category,headline,links,short_description,keywords,predicted_category
FOOD & DRINK,Bacon Shortage Recipes: Get Your Pork Fix Before The Apocalypse (PHOTOS),https://www.huffingtonpost.com/entry/bacon-recipes_us_5b9c5652e4b03a1dcc7de247,"We're sorry to be alarmists, but we need to talk about bacon immediately. Awful news out of Great Britain, as reported by",bacon-recipes,FOOD & DRINK
FOOD & DRINK,Leftover Cranberry Sauce Recipe: Spiced Halloumi Salad,https://www.huffingtonpost.com/entry/leftover-cranberry-sauce_us_5b9c8473e4b03a1dcc7f6222,During Holiday Season there are usually loads of leftovers to contend with.,leftover-cranberry-sauce,FOOD & DRINK
FOOD & DRINK,Easy-to-Bake Homemade Matzo,https://www.huffingtonpost.com/entry/easytobake-homemade-matzo_us_5b9cf896e4b03a1dcc8362d2,Matzo is just flour and water!  I could have made it from scratch this whole time! Warning: store-bought matzo will never taste the same again.,easytobake-homemade-matzo,FOOD & DRINK
FOOD & DRINK,5 Liquors We Wish Were Still Prohibited: Happy Repeal Day!,https://www.huffingtonpost.com/entry/prohibition-liquor-repeal-day_us_5b9db2a1e4b03a1dcc8ba2bb,"Happy Repeal Day, everyone!",prohibition-liquor-repeal-day,FOOD & DRINK
FOOD & DRINK,Homemade Sweet Potato Chips,https://www.huffingtonpost.com/entry/homemade-sweet-potato-chi_us_5b9da923e4b03a1dcc8afc5c,Laura Wright from The First Mess walks us through the ins and outs of homemade sweet potato chips.,homemade-sweet-potato-chi,FOOD & DRINK
FOOD & DRINK,Disposable Flask For Smarter Drinking,https://www.huffingtonpost.com/entry/flask-hip-disposable_us_5b9ce8a2e4b03a1dcc82e052,"If you think you're going to find yourself in a situation where your booze might be taken away, consider the disposable flask.",flask-hip-disposable,FOOD & DRINK
FOOD & DRINK,Korean Recipes To Try Right Now,https://www.huffingtonpost.com/entry/korean-recipes_us_5b9bdf22e4b03a1dcc7adfad,"It's getting pretty hard to ignore: bibimbap restaurants popping up everywhere, Korean tacos (they even exist at T.G.I.Friday's",korean-recipes,FOOD & DRINK
FOOD & DRINK,Cinnamon Roll And Sticky Bun Recipes To Make Mornings Sweeter,https://www.huffingtonpost.com/entry/cinnamon-rolls-sticky-buns_us_5b9cc310e4b03a1dcc819db3,Waking up isn't so hard when there's a breakfast pastry waiting for you.,cinnamon-rolls-sticky-buns,FOOD & DRINK
FOOD & DRINK,Top 5 Tastes: Experiential Enjoyment,https://www.huffingtonpost.com/entry/top-5-tastes-experiential_us_5b9d295fe4b03a1dcc850902,"This week, it was all about the experience.  My tastes this week took on a performative air as I braved the wait at Ippudo, submerged gelato in hot espresso and drank expertly crafted coffee in the company of strangers in the rain.",top-5-tastes-experiential,FOOD & DRINK
FOOD & DRINK,Olio e Più Is the Kind of Place Billy Joel Was Writing About,https://www.huffingtonpost.com/entry/olio-e-piu-trattoria-enot_us_5b9dba3ce4b03a1dcc8c1928,"Everyone has an Italian restaurant you call your own, and, for its location, its warmth and conviviality and its wonderful food, Olio e Più: Trattoria e Enoteca is a place anyone from anywhere might claim after one or two visits.",olio-e-piu-trattoria-enot,TRAVEL
FOOD & DRINK,With Everything' Burger From Lotteria Is Too Much Of A Good Thing (PHOTO),https://www.huffingtonpost.com/entry/with-everything-burger_us_5b9d97b9e4b03a1dcc89e8b4,TOO MUCH.,with-everything-burger,FOOD & DRINK
FOOD & DRINK,7 Bright Winter Salads,https://www.huffingtonpost.com/entry/winter-salads_us_5b9b5efae4b03a1dcc77019c,"As much as you want to spend a few months curled under a blanket eating something a) warm b) cheesy c) carbohydrate-laden or d) all of the above, it's a shame to miss out on this season's perfect vegetables.",winter-salads,FOOD & DRINK
FOOD & DRINK,The Ultimate Breakfast Sausage Taste Test,https://www.huffingtonpost.com/entry/the-ultimate-breakfast-sa_us_5b9db093e4b03a1dcc8b87d0,"Along with bacon, breakfast sausage is an indispensable part of any hearty breakfast.",the-ultimate-breakfast-sa,FOOD & DRINK
FOOD & DRINK,"Where There's Dirt, There's Life",https://www.huffingtonpost.com/entry/where-theres-dirt-theres_us_5b9d2cf8e4b03a1dcc853215,People want to connect with food again and care about making food for themselves and the people they love.,where-theres-dirt-theres,WELLNESS
FOOD & DRINK,The Legacy of Prohibition on Wine 80 Years Later,https://www.huffingtonpost.com/entry/the-legacy-of-prohibition_us_5b9db241e4b03a1dcc8b9da1,Can't get wine shipped to your house?  Blame it on Prohibition.  Can't buy wine on Sunday?  Another legacy of Prohibition.,the-legacy-of-prohibition,FOOD & DRINK
FOOD & DRINK,10 Pinterest Users We're Loving This Week,https://www.huffingtonpost.com/entry/pinterest-food-users_us_5b9b9b6ce4b03a1dcc7900d0,"At this point, pretty much everyone is aware of what Pinterest is; and if you're a ""pinner,"" you're definitely aware of its",pinterest-food-users,STYLE & BEAUTY
FOOD & DRINK,HuffPost Tastemakers: A Peek Inside Ottolenghi's Kitchen,https://www.huffingtonpost.com/entry/yotam-ottolenghi-kitchen_us_5b9cd902e4b03a1dcc826609,We're inspired by what we see.,yotam-ottolenghi-kitchen,FOOD & DRINK
FOOD & DRINK,Bacon Houses: So Much Uglier Than You'd Imagine (PHOTOS),https://www.huffingtonpost.com/entry/bacon-houses_us_5b9d1fffe4b03a1dcc84abd5,"Some of the greatest discoveries were born of mistakes -- penicillin, the Slinky, and even chocolate chip cookies. Well, we've",bacon-houses,FOOD & DRINK
FOOD & DRINK,"Cream Of Tartar: What Is It, Anyway?",https://www.huffingtonpost.com/entry/cream-of-tar-tar_us_5b9ca40ce4b03a1dcc807f33,"The name is deceiving, and seems to describe a fishy dipping sauce rather than a chalky, white powder.",cream-of-tar-tar,FOOD & DRINK
FOOD & DRINK,Hummus Recipes: 10 Ways To Add New Flavors,https://www.huffingtonpost.com/entry/hummus-recipes_us_5b9bb617e4b03a1dcc79c919,"If you're like us, you've probably eaten an entire bowl of hummus at one time or another -- it's just that good. Most consumers",hummus-recipes,FOOD & DRINK
WORLD NEWS,"After 3 Years Of Drought, A Starving Madagascar Teeters On The Brink Of 'Catastrophe'",https://www.huffingtonpost.com/entry/madagascar-drought-hunger_us_580dbb32e4b0a03911ed7540,"Nearly 850,000 people on the island nation are facing ""alarming"" levels of hunger, according to U.N. agencies.",madagascar-drought-hunger,WORLD NEWS
WORLD NEWS,Rebuilding Poland's Jewish Community,https://www.huffingtonpost.com/entry/rebuilding-polands-jewish_b_7147720.html,"Rachel Zacharia always knew she was Jewish. Her father, a Party official, read and wrote in Yiddish, and her parents spoke Yiddish with friends. But she didn't start thinking about her Jewish identify until 1968.",rebuilding-polands-jewish,PARENTING
WORLD NEWS,"The U.S. and China Should Not Risk War Over a ""Damn Fool Thing"" in the South China Sea",https://www.huffingtonpost.com/entry/the-us-and-china-should-n_b_7727414.html,"Some territorial claims are easy. Often, however, history disdains simplicity. In this case, there is a complex mix of control, historical practice, international law and treaty. In the view of most observers, Beijing's claims are extravagant. Yet, they are not unprecedented.",the-us-and-china-should-n,WORLD NEWS
WORLD NEWS,Brazil Should Stand Firm Against U.S.-Led Campaign to Undermine Venezuelan Elections,https://www.huffingtonpost.com/entry/-brazil-should-stand-firm_b_8733258.html,"Washington has been trying to get rid of the Venezuelan government for more than 13 years, going back to the failed military coup of 2002. There is something sinister going on here.",#NAME?,WORLD NEWS
WORLD NEWS,"Epic Bollywood Movie That Sparked Protests, Court Battles And Burnings Opens In India",https://www.huffingtonpost.com/entry/bollywood-padmaavat-protests-india_us_5a69e8b8e4b002283009c8b9,The debut of “Padmaavat” set off a new round of discord.,bollywood-padmaavat-protests-india,ENTERTAINMENT
WORLD NEWS,"Human Error Led To Colombia Soccer Plane Crash, Authorities Say",https://www.huffingtonpost.com/entry/chapecoense-plane-crash_us_58615d57e4b0de3a08f5ea09,"The crash killed 71 people last month, including most of Brazil's Chapecoense soccer team.",chapecoense-plane-crash,WORLD NEWS
WORLD NEWS,In the Internet We Trust: Is There a Need for an Internet Social Contract?,https://www.huffingtonpost.com/entry/in-the-internet-we-trust-_b_6670454.html,"Rationally speaking, there is a possibility of reaching a compromise around a new social contract for a trusted Internet. We should be cautiously optimistic, since politics (especially global politics), like trust (and global trust), are not necessarily rational.",in-the-internet-we-trust-,BUSINESS
WORLD NEWS,Attack on Gaza by Saudi Royal Appointment,https://www.huffingtonpost.com/entry/attack-on-gaza-by-saudi-r_b_5603735.html,There are many hands behind the Israeli army's onslaught on Gaza. America is not unhappy that Hamas is getting such a beating.,attack-on-gaza-by-saudi-r,WORLD NEWS
WORLD NEWS,Tokyo Elects First Woman Governor,https://www.huffingtonpost.com/entry/first-woman-governor-tokyo_us_579efd23e4b08a8e8b5e742f,"Yuriko Koike, Japan’s first female defense minister, beat former bureaucrat Hiroya Masuda as well as liberal journalist Shuntaro Torigoe.",first-woman-governor-tokyo,WORLD NEWS
WORLD NEWS,Suspected MH370 Debris Arrives In France For Investigation,https://www.huffingtonpost.com/entry/mh370-debris-investigation_us_55bcbc31e4b06363d5a261ae,Experts hope to finally find clues to the flight that vanished in March 2014.,mh370-debris-investigation,WORLD NEWS
WORLD NEWS,Michael Gove Pitches For Prime Minister After Derailing His Opponent,https://www.huffingtonpost.com/entry/michael-gove-prime-minister_us_577721c2e4b0416464101b88,Gove's decision to vie for David Cameron's PM seat was called a betrayal by some.,michael-gove-prime-minister,WORLD NEWS
WORLD NEWS,"Juan Manuel Alvarez, Suspected Money Launderer For Joaquin 'El Chapo' Guzman, Detained In Mexico",https://www.huffingtonpost.com/entry/juan-manuel-alvarez-arrested-money-laundering_us_56f8d96de4b0a372181a450c,"He allegedly has ties to an international money-laundering network that spans Mexico, Colombia, Panama and the United States.",juan-manuel-alvarez-arrested-money-laundering,WORLD NEWS
WORLD NEWS,Paris Prosecutor Says Likely Attackers Operated In Three Teams,https://www.huffingtonpost.com/entry/paris-prosecutor-says-likely-attackers-operated-in-three-teams_us_5647827ce4b08cda34891915,"PARIS, Nov 14 (Reuters) - The attackers who killed 129 people in Friday night's wave of shootings and suicide bombings in",paris-prosecutor-says-likely-attackers-operated-in-three-teams,WORLD NEWS
WORLD NEWS,Iraqi Forces Claim To Recapture Last District Held By ISIS In Falluja,https://www.huffingtonpost.com/entry/iraqi-forces-recapture-last-district-held-by-islamic-state-militants-in-falluja_us_576fbd1be4b0dbb1bbbad5f0,"The militants seized Falluja in January 2014, six months before they declared a ""caliphate"" over part of Syria and Iraq.",iraqi-forces-recapture-last-district-held-by-islamic-state-militants-in-falluja,WORLD NEWS
WORLD NEWS,Hundreds Of Children Seeking UK Asylum Are Disappearing From Care,https://www.huffingtonpost.comhttps://www.buzzfeed.com/maevemcclenaghan/hundreds-of-children-seeking-uk-asylum-are-disappearing-from?utm_term=.btAVg0N6z#.uovQLep0j,"As officials pulled open the doors of a large lorry at Newhaven port in East Sussex, they found an unexpected cargo.",,WORLD NEWS
WORLD NEWS,Yanis Varoufakis Brands Alexis Tsipras The 'New De Gaulle' As Election Gets Ugly,https://www.huffingtonpost.comhttp://www.theguardian.com/world/2015/aug/22/varoufakis-brands-alexis-tsipras-new-de-gaulle,The fiery former finance minister criticizes the prime minister.,,WORLD NEWS
WORLD NEWS,What's Behind The Islamic State's Propaganda War,https://www.huffingtonpost.com/entry/isis-propaganda-quilliam-foundation_us_56181d92e4b0dbb8000e9e45,Why the militant group pours so many resources into building its image.,isis-propaganda-quilliam-foundation,WORLD NEWS
WORLD NEWS,"On Iran, Let's Get Serious",https://www.huffingtonpost.com/entry/on-iran-lets-get-serious_b_7994268.html,The Iran deal is perhaps the most consequential foreign policy issue in a generation. Yet the debate over it has too often fallen short of what's needed.,on-iran-lets-get-serious,WORLD NEWS
WORLD NEWS,Climate Change Is a Cause That Should Unite Us All,https://www.huffingtonpost.com/entry/climate-change-is-a-cause_b_5869280.html,"Let us send a clear and unequivocal signal that failure to act will have consequences at the ballot box for politicians and for the bottom line of businesses. If leaders are unwilling to lead when leadership is required, people must.",climate-change-is-a-cause,BUSINESS
WORLD NEWS,Video Appears To Show Greek Coast Guard Attempting To Sink Boat Of Syrian Refugees,https://www.huffingtonpost.com/entry/video-appears-to-show-greek-coast-guard-attempting-to-sink-boat-of-syrian-refugees_us_5651e71ce4b0879a5b0b5ed2,"The Greek coast guard has denied the allegations, and insists they were working with Turkish crews to rescue the boat.",video-appears-to-show-greek-coast-guard-attempting-to-sink-boat-of-syrian-refugees,WORLD NEWS
WORLD NEWS,French Conservatives Choose Their Candidate For Next Presidential Election,https://www.huffingtonpost.com/entry/france-republican-nominee_us_5831b5d7e4b099512f8350f2,Voters cast their ballots Sunday in what polls going in showed to be a tight race.,france-republican-nominee,POLITICS
WORLD NEWS,Pentagon: U.S. Airstrike Kills 2 Senior ISIS Commanders In Iraq,https://www.huffingtonpost.com/entry/isis-commanders-killed-airstrike_us_5776dd70e4b04164641005bb,"The casualties include the militant group's deputy minister of war, U.S. officials say.",isis-commanders-killed-airstrike,WORLD NEWS
WORLD NEWS,Commander Says Iran’s People Will Respond To Pompeo's Threats With A Punch In The Mouth,https://www.huffingtonpost.com/entry/iran-commander-pompeo-punch-mouth_us_5b03db2de4b0a046186f5337,A senior Iranian military commander poured scorn on U.S. threats to tighten sanctions.,iran-commander-pompeo-punch-mouth,WORLD NEWS
WORLD NEWS,Will A Venezuelan Opposition Party's Election Victory Bring Real Change?,https://www.huffingtonpost.com/entry/venezuela-elections-david-smilde_us_56745723e4b0b958f6567bd8,An expert discusses the significance of Venezuela's recent elections and Chavez's legacy.,venezuela-elections-david-smilde,WORLD NEWS
WORLD NEWS,Arctic Town Heads to Canada’s Supreme Court To Battle Fuel Exploration,https://www.huffingtonpost.com/entry/arctic-town-supreme-court_us_5855bc64e4b0b3ddfd8d298d,"Residents of Clyde River, Nunavut, hope to quash a government permit for underwater oil and gas exploration with claims that",arctic-town-supreme-court,WORLD NEWS
WORLD NEWS,Africa's Success Story?,https://www.huffingtonpost.com/entry/africas-success-story_us_569a9788e4b04f0466867f38,"The most impressive person I met in Botswana barely said a word. She was an older woman, small in stature. We were sitting",africas-success-story,BUSINESS
WORLD NEWS,Myanmar’s Struggle For Stability: Can India Be The Peace-Builder?,https://www.huffingtonpost.com/entry/myanmars-struggle-for-stability-can-india-be-the_us_585c8c77e4b04d7df167cea5,"By Baisali Mohanty Myanmar is reeling under gross human rights violations, where the fundamental ‘right to life’ of over",myanmars-struggle-for-stability-can-india-be-the,WORLD NEWS
